RECORD_ID,LOADED_AT,ATHLETE_NAME_ORIGINAL,ATHLETE_LAST_NAME,ATHLETE_FIRST_NAME,RELEASE_DATE,YEAR,CLASS,COUNTRY,AGE,RANK,RANK_POINTS,POINTSR1,POINTSR2,POINTSR3,POINTSR4,POINTSR5,POINTSR6,POINTSR7,POINTSR8,POINTSR9,POINTSR10,POINTSR11,POINTSR12,POINTSR13,POINTSR14,POINTSR15,POINTSR16,POINTSR17,POINTSR18,POINTSR19,POINTSR20,POINTSR21,POINTSR22,POINTSR23,POINTSR24,POINTSR25,POINTSR26,POINTSR27,POINTSR28,POINTSR29,POINTSR30,POINTSR31,POINTSR32,POINTSR33,POINTSR34,POINTSR35,POINTSR36,POINTSR37,POINTSR38,POINTSR39,POINTSR40,POINTSR41,POINTSR42,POINTSR43,POINTSR44,POINTSR45,POINTSR46,POINTSR47,POINTSR48,POINTSR49,POINTSR50,POINTSR51,POINTSR52,POINTSR53,POINTSR54,POINTSR55,POINTSR56,POINTSR57,POINTSR58,POINTSR59,POINTSR60,POINTSR61,POINTSR62,POINTSR63,POINTSR64,POINTSR65,POINTSR66,POINTSR67,POINTSR68,POINTSR69,POINTSR70,POINTSR71,POINTSR72,POINTSR73,POINTSR74,POINTSR75,POINTSR76,POINTSR77,POINTSR78,POINTSR79,POINTSR80,POINTSR81,POINTSR82,POINTSR83,POINTSR84,POINTSR85,POINTSR86,POINTSR87,POINTSR88,POINTSR89,POINTSR90,POINTSR91,POINTSR92,POINTSR93,POINTSR94,POINTSR95,POINTSR96,POINTSR97,POINTSR98,POINTSR99,POINTSR100
984ae2521b190d4a576d0c18deeab2a1,1778586295805429,Boris NEVEU,NEVEU,Boris,2018-06-08,2018,MK1,FRA,32,11,6.31,None,None,None,None,None,None,None,None,None,11.48;ICF World ranking Penrith 2018; qp:1.54,None,None,None,1.09;World Championships Pau 2017; qp:0,None,0.07;World Cup La Seu 2017; qp:0,None,None,None,None,16.23;World Cup Markkleeberg 2017; qp:0,20.91;World Cup Augsburg 2017; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,22.47;World Cup Tacen 2016; qp:0,20.66;World Cup Prague 2016; qp:0,None,None,None,2.66;World Cup Pau 2016; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
c26c77630128ddb81919d4099a3748d4,1778586295805429,Boris NEVEU,NEVEU,Boris,2017-09-27,2017,MK1,FRA,31,15,8.14,1.09;World Championships Pau 2017; qp:0,None,0.07;World Cup La Seu 2017; qp:0,None,None,None,None,16.23;World Cup Markkleeberg 2017; qp:0,20.91;World Cup Augsburg 2017; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,22.47;World Cup Tacen 2016; qp:0,20.66;World Cup Prague 2016; qp:0,None,None,None,2.66;World Cup Pau 2016; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2e81d175ced0cb578edfd1a6098de83b,1778586295805429,Boris NEVEU,NEVEU,Boris,2017-09-08,2017,MK1,FRA,31,20,11.64,0.07;World Cup La Seu 2017; qp:0,None,None,None,None,16.23;World Cup Markkleeberg 2017; qp:0,20.91;World Cup Augsburg 2017; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,22.47;World Cup Tacen 2016; qp:0,20.66;World Cup Prague 2016; qp:0,None,None,None,2.66;World Cup Pau 2016; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,18.57;World Championships Lee Valley 2015; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
111619483283931c12746dc41aee66f9,1778586295805429,Boris NEVEU,NEVEU,Boris,2017-06-30,2017,MK1,FRA,31,21,10.72,16.23;World Cup Markkleeberg 2017; qp:0,20.91;World Cup Augsburg 2017; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,22.47;World Cup Tacen 2016; qp:0,20.66;World Cup Prague 2016; qp:0,None,None,None,2.66;World Cup Pau 2016; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,18.57;World Championships Lee Valley 2015; qp:0,16.16;World Cup Pau 2015; qp:0,0;World Cup La Seu 2015; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
0fca96aa22f2be7f1784ea8735cd5299,1778586295805429,Boris NEVEU,NEVEU,Boris,2017-05-26,2017,MK1,FRA,31,7,4.85,None,None,None,None,None,None,None,None,None,None,None,22.47;World Cup Tacen 2016; qp:0,20.66;World Cup Prague 2016; qp:0,None,None,None,2.66;World Cup Pau 2016; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,18.57;World Championships Lee Valley 2015; qp:0,16.16;World Cup Pau 2015; qp:0,0;World Cup La Seu 2015; qp:0,None,4.52;World Cup Krakow 2015; qp:0,0.93;World Cup Prague 2015; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
666d4a10a274cbd62821136b49b19af5,1778586295805429,Boris NEVEU,NEVEU,Boris,2016-09-09,2016,MK1,FRA,30,8,4.85,22.47;World Cup Tacen 2016; qp:0,20.66;World Cup Prague 2016; qp:0,None,None,None,2.66;World Cup Pau 2016; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,18.57;World Championships Lee Valley 2015; qp:0,16.16;World Cup Pau 2015; qp:0,0;World Cup La Seu 2015; qp:0,None,None,4.52;World Cup Krakow 2015; qp:0,0.93;World Cup Prague 2015; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
6b56a20bef7cbf6fb89497400dfaf56e,1778586295805429,Boris NEVEU,NEVEU,Boris,2016-08-07,2016,MK1,FRA,30,1,0.74,None,None,None,2.66;World Cup Pau 2016; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,18.57;World Championships Lee Valley 2015; qp:0,16.16;World Cup Pau 2015; qp:0,0;World Cup La Seu 2015; qp:0,None,None,4.52;World Cup Krakow 2015; qp:0,0.93;World Cup Prague 2015; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,0;World Championships Deep Creek 2014; qp:0,11.63;World Cup Augsburg 2014; qp:0,0.1;World Cup La Seu 2014; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
6dec17d022f9fe7bfe04019cf443f771,1778586295805429,Boris NEVEU,NEVEU,Boris,2016-06-17,2016,MK1,FRA,30,1,0.74,2.66;World Cup Pau 2016; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,18.57;World Championships Lee Valley 2015; qp:0,16.16;World Cup Pau 2015; qp:0,0;World Cup La Seu 2015; qp:0,None,None,4.52;World Cup Krakow 2015; qp:0,0.93;World Cup Prague 2015; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,0;World Championships Deep Creek 2014; qp:0,11.63;World Cup Augsburg 2014; qp:0,0.1;World Cup La Seu 2014; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
c0d42d8a7be5568b029b849ef921de10,1778586295805429,Boris NEVEU,NEVEU,Boris,2016-04-30,2016,MK1,FRA,30,1,0.21,None,None,None,None,None,None,None,None,None,None,18.57;World Championships Lee Valley 2015; qp:0,16.16;World Cup Pau 2015; qp:0,0;World Cup La Seu 2015; qp:0,None,None,4.52;World Cup Krakow 2015; qp:0,0.93;World Cup Prague 2015; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,0;World Championships Deep Creek 2014; qp:0,None,11.63;World Cup Augsburg 2014; qp:0,0.1;World Cup La Seu 2014; qp:0,None,None,None,0;World Cup Lee Valley 2014; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2d4fde293f613bcbed3f28bc5d4ff0d8,1778586295805429,Boris NEVEU,NEVEU,Boris,2015-09-16,2015,MK1,FRA,29,1,0.21,18.57;World Championships Lee Valley 2015; qp:0,16.16;World Cup Pau 2015; qp:0,0;World Cup La Seu 2015; qp:0,None,None,4.52;World Cup Krakow 2015; qp:0,0.93;World Cup Prague 2015; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,0;World Championships Deep Creek 2014; qp:0,None,11.63;World Cup Augsburg 2014; qp:0,0.1;World Cup La Seu 2014; qp:0,None,None,None,None,0;World Cup Lee Valley 2014; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
c0ca56879097d3b567978de7c8cac41b,1778586295805429,Boris NEVEU,NEVEU,Boris,2015-08-14,2015,MK1,FRA,29,1,0.21,16.16;World Cup Pau 2015; qp:0,0;World Cup La Seu 2015; qp:0,None,None,4.52;World Cup Krakow 2015; qp:0,0.93;World Cup Prague 2015; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,0;World Championships Deep Creek 2014; qp:0,None,11.63;World Cup Augsburg 2014; qp:0,0.1;World Cup La Seu 2014; qp:0,None,None,None,None,0;World Cup Lee Valley 2014; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,15.31;World Championships Prague 2013; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
bfed45c2a4bf5a6a10c562aad536f5f5,1778586295805429,Boris NEVEU,NEVEU,Boris,2015-07-03,2015,MK1,FRA,29,1,1.11,None,4.52;World Cup Krakow 2015; qp:0,0.93;World Cup Prague 2015; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,0;World Championships Deep Creek 2014; qp:0,None,11.63;World Cup Augsburg 2014; qp:0,0.1;World Cup La Seu 2014; qp:0,None,None,None,None,0;World Cup Lee Valley 2014; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,15.31;World Championships Prague 2013; qp:0,16.18;World Cup Bratislava 2013; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
fca9fc01b088d085b78ae8b460dd1d5a,1778586295805429,Boris NEVEU,NEVEU,Boris,2015-06-06,2015,MK1,FRA,29,5,5.41,None,None,None,None,None,None,None,None,None,None,None,None,0;World Championships Deep Creek 2014; qp:0,None,11.63;World Cup Augsburg 2014; qp:0,0.1;World Cup La Seu 2014; qp:0,None,None,None,None,0;World Cup Lee Valley 2014; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,15.31;World Championships Prague 2013; qp:0,16.18;World Cup Bratislava 2013; qp:0,None,None,None,16.22;World Cup La Seu 2013; qp:0,17.96;World Cup Augsburg 2013; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
ad8d084fbb5d5e4db951a067a55079fe,1778586295805429,Boris NEVEU,NEVEU,Boris,2014-09-17,2014,MK1,FRA,28,6,5.41,0;World Championships Deep Creek 2014; qp:0,None,11.63;World Cup Augsburg 2014; qp:0,0.1;World Cup La Seu 2014; qp:0,None,None,None,None,0;World Cup Lee Valley 2014; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,15.31;World Championships Prague 2013; qp:0,16.18;World Cup Bratislava 2013; qp:0,None,None,None,16.22;World Cup La Seu 2013; qp:0,17.96;World Cup Augsburg 2013; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
91d51a96407da58b0bd3e1fff9606d91,1778586295805429,Boris NEVEU,NEVEU,Boris,2014-08-15,2014,MK1,FRA,28,14,8.64,11.63;World Cup Augsburg 2014; qp:0,0.1;World Cup La Seu 2014; qp:0,None,None,None,None,0;World Cup Lee Valley 2014; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,15.31;World Championships Prague 2013; qp:0,16.18;World Cup Bratislava 2013; qp:0,None,None,None,None,None,16.22;World Cup La Seu 2013; qp:0,17.96;World Cup Augsburg 2013; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
282e7da15dffb159dfcc8f60696059b9,1778586295805429,Boris NEVEU,NEVEU,Boris,2014-06-20,2014,MK1,FRA,28,10,6.9,None,None,0;World Cup Lee Valley 2014; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,15.31;World Championships Prague 2013; qp:0,16.18;World Cup Bratislava 2013; qp:0,None,None,None,None,None,16.22;World Cup La Seu 2013; qp:0,17.96;World Cup Augsburg 2013; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.3;World Cup Bratislava 2012; qp:0,2.69;World Cup Prague 2012; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
7fc12ba8672e4ebafb0052b7e6e0fbee,1778586295805429,Boris NEVEU,NEVEU,Boris,2014-05-23,2014,MK1,FRA,28,10,7.39,None,None,None,None,None,None,None,None,None,None,None,None,15.31;World Championships Prague 2013; qp:0,16.18;World Cup Bratislava 2013; qp:0,None,None,None,None,None,16.22;World Cup La Seu 2013; qp:0,17.96;World Cup Augsburg 2013; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.3;World Cup Bratislava 2012; qp:0,2.69;World Cup Prague 2012; qp:0,None,None,2.46;World Cup La Seu 2012; qp:0,26.35;World Cup Pau 2012; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
30ee15b6693ceb3d42dcfdc4fd782806,1778586295805429,Boris NEVEU,NEVEU,Boris,2013-09-11,2013,MK1,FRA,27,10,5.36,15.31;World Championships Prague 2013; qp:0,16.18;World Cup Bratislava 2013; qp:0,None,None,None,None,None,16.22;World Cup La Seu 2013; qp:0,17.96;World Cup Augsburg 2013; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.3;World Cup Bratislava 2012; qp:0,2.69;World Cup Prague 2012; qp:0,None,None,None,None,2.46;World Cup La Seu 2012; qp:0,26.35;World Cup Pau 2012; qp:0,None,None,None,None,None,None,None,None,23.92;Oceania Championships Penrith 2012; qp:1.41,6.03;ICF World ranking Penrith 2012; qp:1.73,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
7dac399079c1cea81bd4fe71112e2a2f,1778586295805429,Boris NEVEU,NEVEU,Boris,2013-08-23,2013,MK1,FRA,27,9,4.3,16.18;World Cup Bratislava 2013; qp:0,None,None,None,None,None,16.22;World Cup La Seu 2013; qp:0,17.96;World Cup Augsburg 2013; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.3;World Cup Bratislava 2012; qp:0,2.69;World Cup Prague 2012; qp:0,None,None,None,None,2.46;World Cup La Seu 2012; qp:0,26.35;World Cup Pau 2012; qp:0,None,None,None,None,None,None,None,None,23.92;Oceania Championships Penrith 2012; qp:1.41,6.03;ICF World ranking Penrith 2012; qp:1.73,None,None,10;ICF World ranking Bratislava 2011; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
df3a4972c4e4d87e3a338bbeaf4fb0e0,1778586295805429,Boris NEVEU,NEVEU,Boris,2013-05-25,2013,MK1,FRA,27,4,2.38,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.3;World Cup Bratislava 2012; qp:0,2.69;World Cup Prague 2012; qp:0,None,None,None,None,2.46;World Cup La Seu 2012; qp:0,26.35;World Cup Pau 2012; qp:0,None,None,None,None,None,None,None,None,23.92;Oceania Championships Penrith 2012; qp:1.41,6.03;ICF World ranking Penrith 2012; qp:1.73,None,None,10;ICF World ranking Bratislava 2011; qp:0,None,10.26;ICF World ranking Broxbourne 2011; qp:1.56,0.42;World Cup Markkleeberg 2011; qp:0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
9dc34298d59724b188c85a4603c340a7,1778586295805429,Boris NEVEU,NEVEU,Boris,2013-04-13,2013,MK1,FRA,27,5,2.38,None,None,None,None,None,None,0.3;World Cup Bratislava 2012; qp:0,2.69;World Cup Prague 2012; qp:0,None,None,None,None,2.46;World Cup La Seu 2012; qp:0,26.35;World Cup Pau 2012; qp:0,None,None,None,None,None,None,None,None,23.92;Oceania Championships Penrith 2012; qp:1.41,6.03;ICF World ranking Penrith 2012; qp:1.73,None,None,10;ICF World ranking Bratislava 2011; qp:0,None,10.26;ICF World ranking Broxbourne 2011; qp:1.56,0.42;World Cup Markkleeberg 2011; qp:0,None,None,None,None,None,7.46;Pyrenees Cup Pau 2011; qp:5.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
8a11f9ccc39736c652bd7e239605dc2d,1778586295805429,Boris NEVEU,NEVEU,Boris,2012-08-31,2012,MK1,FRA,26,4,1.06,0.3;World Cup Bratislava 2012; qp:0,2.69;World Cup Prague 2012; qp:0,None,None,None,None,2.46;World Cup La Seu 2012; qp:0,26.35;World Cup Pau 2012; qp:0,None,None,None,None,None,None,None,None,23.92;Oceania Championships Penrith 2012; qp:1.41,6.03;ICF World ranking Penrith 2012; qp:1.73,None,None,10;ICF World ranking Bratislava 2011; qp:0,None,10.26;ICF World ranking Broxbourne 2011; qp:1.56,0.42;World Cup Markkleeberg 2011; qp:0,17.52;World Cup Argentiere la Bessee 2011; qp:0,None,None,None,None,7.46;Pyrenees Cup Pau 2011; qp:5.1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
